ID,제조사,모델,차량상태,배터리용량,구동방식,주행거리(km),보증기간(년),사고이력,연식(년),가격(백만원)
TRAIN_6492,K사,Soul,Pre-Owned,48.093,FWD,100855,3,Yes,0,22.25
TRAIN_6493,A사,eT,Brand New,91.2,AWD,1975,7,No,0,66.38
TRAIN_6494,H사,KNE,Brand New,,FWD,995,9,No,0,23.64
TRAIN_6495,H사,ION5,Pre-Owned,55.836,AWD,52089,2,No,0,34.28
TRAIN_6496,H사,ION6,Brand New,,AWD,4578,9,No,0,39.0
TRAIN_6497,T사,MX,Brand New,99.8,AWD,1069,8,No,0,71.65
TRAIN_6498,K사,EV6,Brand New,,FWD,3481,9,No,0,41.36
TRAIN_6499,V사,ID4,Pre-Owned,53.325,AWD,166342,0,No,0,38.46
TRAIN_6500,B사,i5,Pre-Owned,56.234,RWD,142697,0,No,0,61.14
TRAIN_6501,T사,MY,Pre-Owned,54.104,AWD,161657,0,No,0,73.64
TRAIN_6502,A사,eT,Brand New,95.0,AWD,3969,8,No,0,59.48
TRAIN_6503,P사,Tay,Pre-Owned,54.849,AWD,116413,2,No,0,115.49
TRAIN_6504,A사,RSeTGT,Nearly New,78.227,AWD,23780,3,No,0,100.06
TRAIN_6505,B사,i5,Pre-Owned,56.234,RWD,151147,0,No,0,60.36
TRAIN_6506,B사,i3,Brand New,,RWD,4275,8,No,0,24.19
TRAIN_6507,B사,iX,Brand New,,RWD,5148,7,No,0,80.44
TRAIN_6508,V사,ID4,Pre-Owned,53.325,AWD,152614,0,No,0,38.58
TRAIN_6509,A사,eT,Nearly New,87.552,AWD,39552,6,No,2,74.53
TRAIN_6510,H사,KNE,Brand New,90.0,FWD,2751,9,No,0,24.73
TRAIN_6511,T사,M3,Pre-Owned,54.104,RWD,140771,0,No,0,51.21
TRAIN_6512,V사,ID4,Brand New,,AWD,960,7,No,0,33.27
TRAIN_6513,B사,i5,Pre-Owned,63.56,RWD,102502,2,No,0,62.82
TRAIN_6514,B사,iX,Brand New,,RWD,9129,7,No,0,80.36
TRAIN_6515,P사,TayGTS,Brand New,93.4,AWD,3573,2,No,0,160.08
TRAIN_6516,V사,ID4,Brand New,,AWD,2527,7,No,0,35.02
TRAIN_6517,K사,Soul,Pre-Owned,46.169,AWD,160116,2,No,0,22.79
TRAIN_6518,H사,KNE,Pre-Owned,68.488,FWD,189263,4,No,0,27.82
TRAIN_6519,T사,MS,Brand New,96.0,AWD,3556,7,No,0,70.01
TRAIN_6520,T사,MX,Pre-Owned,75.145,AWD,149542,1,No,0,90.95
TRAIN_6521,B사,i3,Pre-Owned,46.0,AWD,100536,0,No,0,22.75
TRAIN_6522,B사,i3,Nearly New,56.0,RWD,41383,4,No,0,23.66
TRAIN_6523,B사,i5,Pre-Owned,56.234,AWD,144727,0,No,0,61.1
TRAIN_6524,H사,ION6,Nearly New,65.739,AWD,28283,6,Yes,0,37.51
TRAIN_6525,A사,Q4eT,Brand New,,AWD,6096,8,No,0,60.0
TRAIN_6526,T사,M3,Brand New,90.0,RWD,2899,7,No,0,46.0
TRAIN_6527,T사,MS,Pre-Owned,,AWD,140019,2,No,0,80.74
TRAIN_6528,K사,Niro,Pre-Owned,50.096,FWD,170314,4,No,0,27.57
TRAIN_6529,H사,ION6,Brand New,,AWD,8494,9,No,0,38.93
TRAIN_6530,V사,ID4,Nearly New,62.784,AWD,49823,3,No,0,40.21
TRAIN_6531,V사,ID4,Nearly New,62.784,AWD,15511,3,No,0,40.46
TRAIN_6532,K사,EV6,Brand New,,FWD,7094,10,No,0,48.17
TRAIN_6533,P사,Tay,Brand New,,AWD,1494,2,No,0,96.42
TRAIN_6534,P사,TayCT,Pre-Owned,76.093,AWD,178703,2,No,0,127.75
TRAIN_6535,H사,ION5,Nearly New,63.11,AWD,18040,5,No,0,35.0
TRAIN_6536,A사,eT,Brand New,91.2,AWD,306,7,No,0,65.57
TRAIN_6537,V사,ID4,Nearly New,65.4,AWD,10847,4,No,0,41.72
TRAIN_6538,B사,iX,Brand New,,AWD,3466,8,Yes,0,80.48
TRAIN_6539,H사,KNE,Pre-Owned,68.488,FWD,139933,2,No,0,28.09
TRAIN_6540,T사,MS,Brand New,99.8,AWD,3240,8,No,0,64.39
TRAIN_6541,B사,iX,Brand New,,RWD,8022,8,No,0,79.64
TRAIN_6542,P사,TayCT,Nearly New,76.093,AWD,35385,2,No,0,131.35
TRAIN_6543,K사,Soul,Pre-Owned,46.169,FWD,88504,2,Yes,0,23.56
TRAIN_6544,P사,Tay,Brand New,,AWD,5334,2,No,0,95.97
TRAIN_6545,A사,RSeTGT,Nearly New,,AWD,47283,4,No,0,99.09
TRAIN_6546,B사,iX,Brand New,,RWD,3003,8,No,0,79.13
TRAIN_6547,K사,Soul,Nearly New,56.623,FWD,18557,7,No,1,23.5
TRAIN_6548,P사,TayGTS,Brand New,93.4,AWD,7147,2,No,0,160.44
TRAIN_6549,A사,Q4eT,Brand New,,AWD,4880,7,No,0,59.73
TRAIN_6550,K사,Niro,Brand New,,AWD,585,9,No,0,24.26
TRAIN_6551,T사,M3,Pre-Owned,56.359,RWD,174719,1,No,0,52.62
TRAIN_6552,K사,Niro,Brand New,,AWD,2311,9,No,0,24.21
TRAIN_6553,H사,KNE,Nearly New,68.488,FWD,39965,5,No,0,27.96
TRAIN_6554,T사,MS,Brand New,96.0,AWD,7721,7,No,0,69.42
TRAIN_6555,T사,M3,Nearly New,61.153,RWD,30781,3,No,0,54.0
TRAIN_6556,A사,eT,Nearly New,,AWD,20297,4,No,0,73.45
TRAIN_6557,P사,TayCT,Pre-Owned,76.093,AWD,135175,2,No,0,129.0
TRAIN_6558,T사,MS,Nearly New,88.474,AWD,43268,5,No,1,83.96
TRAIN_6559,T사,MY,Brand New,90.0,AWD,4008,8,No,0,74.94
TRAIN_6560,T사,M3,Pre-Owned,58.707,RWD,115851,2,No,0,52.9
TRAIN_6561,T사,MX,Brand New,96.0,AWD,8916,7,No,0,77.45
TRAIN_6562,P사,TayCT,Pre-Owned,76.093,AWD,66771,2,No,0,127.56
TRAIN_6563,H사,KNE,Brand New,,FWD,8743,9,No,0,25.44
TRAIN_6564,B사,i5,Pre-Owned,56.234,RWD,196358,0,No,0,60.86
TRAIN_6565,H사,ION5,Brand New,,AWD,8286,9,No,0,35.52
TRAIN_6566,T사,MS,Nearly New,84.935,AWD,33272,4,No,0,84.47
TRAIN_6567,T사,MY,Nearly New,69.12,AWD,24126,6,No,2,68.9
TRAIN_6568,P사,Tay,Nearly New,72.991,AWD,30532,0,No,2,121.46
TRAIN_6569,T사,MY,Nearly New,66.355,AWD,47201,5,No,1,74.44
TRAIN_6570,P사,TayGTS,Nearly New,,AWD,23418,2,No,0,159.68
TRAIN_6571,V사,ID4,Brand New,,AWD,7991,7,No,0,34.77
TRAIN_6572,P사,TayGTS,Brand New,93.4,AWD,5737,2,Yes,0,160.06
TRAIN_6573,B사,i3,Nearly New,56.0,RWD,16954,6,No,2,23.84
TRAIN_6574,P사,TayCT,Pre-Owned,76.093,AWD,116824,2,No,0,127.64
TRAIN_6575,H사,KNE,Nearly New,68.488,FWD,24560,6,No,0,27.49
TRAIN_6576,P사,TayCT,Pre-Owned,76.093,AWD,95202,2,No,0,124.04
TRAIN_6577,B사,iX,Brand New,90.0,RWD,7411,8,No,0,80.75
TRAIN_6578,P사,Tay,Brand New,,AWD,1310,2,No,0,103.45
TRAIN_6579,B사,i3,Brand New,,AWD,56,7,No,0,24.44
TRAIN_6580,K사,Soul,Nearly New,56.0,AWD,26450,5,No,0,23.37
TRAIN_6581,P사,TayGTS,Brand New,93.4,AWD,7143,2,No,0,160.16
TRAIN_6582,P사,TayGTS,Pre-Owned,73.11,AWD,114083,2,No,0,156.57
TRAIN_6583,H사,ION6,Brand New,,AWD,7933,9,No,0,39.0
TRAIN_6584,V사,ID4,Brand New,,AWD,1717,7,No,0,34.36
TRAIN_6585,B사,iX,Brand New,,RWD,1031,7,No,0,79.73
TRAIN_6586,P사,TayGTS,Pre-Owned,67.378,AWD,138266,2,No,0,151.04
TRAIN_6587,K사,Soul,Brand New,,FWD,3069,10,No,0,18.17
TRAIN_6588,P사,TayGTS,Brand New,,AWD,210,2,No,0,160.22
TRAIN_6589,B사,i3,Nearly New,56.0,AWD,47737,4,No,0,23.84
TRAIN_6590,V사,ID4,Pre-Owned,60.272,AWD,196501,2,No,0,40.6
TRAIN_6591,H사,ION5,Nearly New,71.332,AWD,43792,8,No,2,34.93
TRAIN_6592,T사,MY,Brand New,,AWD,1109,8,No,0,75.01
TRAIN_6593,A사,Q4eT,Brand New,90.0,AWD,5039,8,Yes,0,59.33
TRAIN_6594,P사,TayGTS,Nearly New,79.329,AWD,32561,2,No,0,159.01
TRAIN_6595,P사,Tay,Brand New,,AWD,6803,2,No,0,95.31
TRAIN_6596,K사,Niro,Pre-Owned,46.0,FWD,144726,1,No,0,27.45
TRAIN_6597,B사,i5,Pre-Owned,61.018,RWD,157094,1,No,0,62.97
TRAIN_6598,B사,iX,Brand New,,RWD,1583,7,No,0,80.32
TRAIN_6599,A사,RSeTGT,Brand New,,AWD,5056,8,No,0,100.06
TRAIN_6600,A사,Q4eT,Brand New,,AWD,187,7,No,0,60.0
TRAIN_6601,A사,Q4eT,Brand New,,AWD,3569,7,No,0,59.93
TRAIN_6602,B사,i3,Nearly New,56.0,RWD,22685,3,No,0,23.99
TRAIN_6603,P사,Tay,Brand New,,AWD,7127,2,No,0,104.37
TRAIN_6604,V사,ID4,Pre-Owned,55.547,AWD,51872,0,No,0,38.85
TRAIN_6605,V사,ID4,Brand New,90.0,AWD,2139,7,No,0,33.79
TRAIN_6606,B사,i3,Pre-Owned,46.0,RWD,182351,1,No,0,23.5
TRAIN_6607,A사,Q4eT,Brand New,,AWD,1958,7,No,0,59.99
TRAIN_6608,A사,eT,Pre-Owned,68.532,AWD,139078,0,No,0,70.25
TRAIN_6609,A사,Q4eT,Pre-Owned,56.788,AWD,174862,0,No,0,55.96
TRAIN_6610,A사,RSeTGT,Nearly New,,AWD,40062,3,No,0,99.32
TRAIN_6611,P사,TayGTS,Brand New,,AWD,59,2,No,0,160.0
TRAIN_6612,T사,MS,Brand New,96.0,AWD,3623,7,No,0,70.49
TRAIN_6613,K사,Soul,Brand New,,AWD,5599,10,No,0,17.42
TRAIN_6614,H사,ION5,Nearly New,71.332,AWD,16547,8,No,2,34.26
TRAIN_6615,T사,MS,Pre-Owned,69.253,AWD,124893,0,No,0,77.93
TRAIN_6616,P사,Tay,Pre-Owned,57.134,AWD,80845,2,No,0,115.07
TRAIN_6617,P사,TayGTS,Brand New,93.4,AWD,6547,2,No,0,160.99
TRAIN_6618,A사,eT,Brand New,91.2,AWD,4713,7,No,0,66.39
TRAIN_6619,B사,i3,Nearly New,56.0,RWD,30792,4,No,0,23.41
TRAIN_6620,A사,Q4eT,Pre-Owned,56.788,AWD,137176,0,No,0,55.4
TRAIN_6621,H사,KNE,Brand New,,FWD,6339,9,No,0,25.48
TRAIN_6622,V사,ID4,Nearly New,65.4,AWD,38262,4,No,0,40.95
TRAIN_6623,P사,TayGTS,Nearly New,,AWD,39566,2,No,0,160.11
TRAIN_6624,A사,Q4eT,Nearly New,75.571,AWD,19096,6,No,2,53.52
TRAIN_6625,H사,ION6,Brand New,,AWD,6722,9,No,0,38.96
TRAIN_6626,P사,TayGTS,Pre-Owned,70.185,AWD,60508,2,No,0,155.96
TRAIN_6627,P사,TayGTS,Nearly New,76.156,AWD,27146,2,No,0,159.12
TRAIN_6628,K사,Niro,Nearly New,56.0,FWD,14959,6,No,0,28.18
TRAIN_6629,A사,Q4eT,Brand New,,AWD,7138,8,No,0,60.0
TRAIN_6630,P사,Tay,Brand New,,AWD,6742,2,No,0,104.5
TRAIN_6631,P사,TayGTS,Nearly New,76.156,AWD,33352,2,No,0,159.09
TRAIN_6632,H사,ION6,Nearly New,63.11,AWD,48182,5,No,0,37.13
TRAIN_6633,K사,Soul,Brand New,,FWD,9422,9,No,0,20.17
TRAIN_6634,P사,TayGTS,Brand New,93.4,AWD,6595,2,No,0,160.46
TRAIN_6635,K사,EV6,Brand New,,FWD,7420,10,No,0,47.61
TRAIN_6636,T사,MS,Nearly New,92.16,AWD,48163,6,No,2,75.11
TRAIN_6637,A사,RSeTGT,Brand New,90.0,AWD,4627,7,No,0,100.67
TRAIN_6638,A사,Q4eT,Pre-Owned,56.788,AWD,75429,0,No,0,55.98
TRAIN_6639,T사,M3,Nearly New,61.153,RWD,17801,3,No,0,53.99
TRAIN_6640,V사,ID4,Brand New,,AWD,2926,7,No,0,34.64
TRAIN_6641,B사,i3,Pre-Owned,46.0,RWD,166619,1,No,0,22.9
TRAIN_6642,T사,MX,Nearly New,,AWD,21187,4,No,0,92.83
TRAIN_6643,T사,M3,Brand New,,RWD,3126,7,No,0,46.38
TRAIN_6644,A사,RSeTGT,Brand New,90.0,AWD,2850,8,No,0,100.07
TRAIN_6645,A사,RSeTGT,Nearly New,,AWD,30861,5,No,1,99.92
TRAIN_6646,K사,Niro,Brand New,,FWD,9654,9,No,0,25.45
TRAIN_6647,V사,ID4,Nearly New,70.963,AWD,31238,6,No,2,35.78
TRAIN_6648,A사,eT,Pre-Owned,71.388,AWD,186208,1,No,0,72.43
TRAIN_6649,K사,Niro,Nearly New,56.0,AWD,49423,6,No,0,27.67
TRAIN_6650,B사,iX,Brand New,,RWD,6527,7,No,0,80.02
TRAIN_6651,B사,iX,Brand New,90.0,RWD,7121,8,No,0,79.82
TRAIN_6652,A사,Q4eT,Brand New,,AWD,4321,7,No,0,59.93
TRAIN_6653,K사,Soul,Pre-Owned,48.093,AWD,55426,3,No,0,22.02
TRAIN_6654,T사,MX,Brand New,99.8,AWD,8303,8,No,0,72.17
TRAIN_6655,P사,Tay,Brand New,,AWD,4798,2,No,0,103.22
TRAIN_6656,T사,MX,Pre-Owned,78.276,AWD,70311,2,No,0,90.56
TRAIN_6657,B사,iX,Brand New,,AWD,3462,8,No,0,79.18
TRAIN_6658,A사,RSeTGT,Nearly New,,AWD,37042,3,Yes,0,99.08
TRAIN_6659,T사,MX,Brand New,96.0,AWD,6783,7,No,0,77.96
TRAIN_6660,P사,Tay,Nearly New,67.268,AWD,10651,2,No,0,121.13
TRAIN_6661,V사,ID4,Brand New,,AWD,7005,8,No,0,39.75
TRAIN_6662,V사,ID4,Pre-Owned,57.861,AWD,174874,1,No,0,40.72
TRAIN_6663,P사,TayGTS,Nearly New,,AWD,41477,0,No,2,159.69
TRAIN_6664,T사,M3,Nearly New,66.355,RWD,21454,5,No,1,53.84
TRAIN_6665,T사,MS,Pre-Owned,75.145,AWD,149877,1,No,0,82.16
TRAIN_6666,P사,Tay,Nearly New,64.578,AWD,10757,2,No,0,120.95
TRAIN_6667,V사,ID4,Pre-Owned,60.272,AWD,91308,2,No,0,40.5
TRAIN_6668,H사,IONIQ,Nearly New,58.29,FWD,20488,3,No,0,20.84
TRAIN_6669,B사,iX,Brand New,,AWD,5286,8,No,0,79.4
TRAIN_6670,H사,IONIQ,Nearly New,70.63,FWD,65871,3,No,1,20.67
TRAIN_6671,P사,TayCT,Brand New,,AWD,8345,2,No,0,131.05
TRAIN_6672,B사,i3,Brand New,,AWD,3007,8,No,0,24.14
TRAIN_6673,B사,i3,Nearly New,56.0,RWD,30134,4,No,0,23.68
TRAIN_6674,A사,eT,Brand New,95.0,AWD,750,8,No,0,60.17
TRAIN_6675,A사,eT,Pre-Owned,65.791,AWD,146845,0,No,0,69.44
TRAIN_6676,P사,TayGTS,Brand New,90.0,AWD,978,2,No,0,160.65
TRAIN_6677,B사,i5,Brand New,,RWD,5052,8,No,0,64.38
TRAIN_6678,K사,Soul,Nearly New,56.623,AWD,21625,7,No,1,23.76
TRAIN_6679,T사,MS,Nearly New,84.935,AWD,37954,4,No,0,83.09
TRAIN_6680,B사,i3,Nearly New,56.0,AWD,28934,6,No,2,24.0
TRAIN_6681,A사,RSeTGT,Brand New,,AWD,7112,8,No,0,100.0
TRAIN_6682,H사,ION5,Brand New,,AWD,8010,10,No,0,36.0
TRAIN_6683,P사,TayCT,Nearly New,76.093,AWD,37145,1,No,1,131.38
TRAIN_6684,H사,KNE,Brand New,90.0,FWD,451,10,No,0,22.16
TRAIN_6685,V사,ID4,Brand New,,AWD,9303,7,No,0,34.25
TRAIN_6686,A사,eT,Nearly New,,AWD,13279,4,No,0,74.06
TRAIN_6687,P사,TayGTS,Brand New,93.4,AWD,7432,2,No,0,160.09
TRAIN_6688,A사,RSeTGT,Pre-Owned,,AWD,90760,0,No,0,94.0
TRAIN_6689,K사,Niro,Pre-Owned,46.169,FWD,169037,2,No,0,28.35
TRAIN_6690,B사,iX,Brand New,,RWD,9005,7,No,0,80.12
TRAIN_6691,T사,MX,Brand New,99.8,AWD,3584,8,No,0,72.26
TRAIN_6692,T사,MX,Brand New,96.0,AWD,9160,7,No,0,78.14
TRAIN_6693,K사,EV6,Brand New,,FWD,7234,9,Yes,0,40.49
TRAIN_6694,T사,MX,Brand New,96.0,AWD,262,7,No,0,77.79
TRAIN_6695,K사,Niro,Nearly New,56.0,AWD,45344,6,No,0,28.45
TRAIN_6696,K사,Niro,Nearly New,56.623,FWD,10997,7,No,1,28.88
TRAIN_6697,A사,RSeTGT,Nearly New,,AWD,36196,3,No,0,99.25
TRAIN_6698,T사,MS,Brand New,99.8,AWD,5860,8,No,0,64.88
TRAIN_6699,K사,Niro,Pre-Owned,46.0,FWD,190853,1,No,0,28.08
TRAIN_6700,H사,ION6,Nearly New,65.739,AWD,13593,6,No,0,38.0
TRAIN_6701,H사,KNE,Pre-Owned,68.488,FWD,196622,4,No,0,27.69
TRAIN_6702,B사,i5,Nearly New,74.834,RWD,28382,6,No,2,63.98
TRAIN_6703,B사,iX,Brand New,,RWD,3927,7,No,0,80.56
TRAIN_6704,A사,Q4eT,Brand New,,AWD,5933,7,No,0,59.94
TRAIN_6705,P사,Tay,Brand New,,AWD,3011,2,No,0,95.68
TRAIN_6706,H사,ION6,Nearly New,68.479,AWD,14201,7,No,1,37.87
TRAIN_6707,T사,M3,Brand New,,RWD,4543,7,No,0,47.33
TRAIN_6708,K사,EV6,Brand New,,FWD,38,9,No,0,40.3
TRAIN_6709,H사,KNE,Brand New,,FWD,1688,9,No,0,24.57
TRAIN_6710,K사,EV6,Brand New,,FWD,8636,10,No,0,48.12
TRAIN_6711,K사,EV6,Brand New,,FWD,3883,9,No,0,40.98
TRAIN_6712,B사,i5,Brand New,,AWD,5136,8,No,0,64.42
TRAIN_6713,K사,Soul,Nearly New,56.0,FWD,36105,6,No,0,23.36
TRAIN_6714,H사,ION5,Nearly New,71.332,AWD,17294,8,No,2,34.91
TRAIN_6715,B사,iX,Brand New,,RWD,6578,7,No,0,80.92
TRAIN_6716,A사,RSeTGT,Nearly New,78.227,AWD,16510,4,No,0,99.17
TRAIN_6717,T사,M3,Nearly New,61.153,RWD,42687,3,No,0,53.94
TRAIN_6718,K사,Niro,Nearly New,58.982,AWD,30932,8,No,2,27.14
TRAIN_6719,A사,RSeTGT,Brand New,,AWD,6141,7,No,0,100.85
TRAIN_6720,V사,ID4,Pre-Owned,53.325,AWD,145503,0,No,0,38.55
TRAIN_6721,P사,TayGTS,Brand New,93.4,AWD,1912,2,No,0,160.61
TRAIN_6722,B사,i3,Pre-Owned,46.0,RWD,135486,2,No,0,23.42
TRAIN_6723,K사,Soul,Pre-Owned,46.169,FWD,108980,2,No,0,22.44
TRAIN_6724,K사,EV6,Brand New,,FWD,1631,9,No,0,40.71
TRAIN_6725,H사,ION6,Pre-Owned,60.585,AWD,106347,4,No,0,37.97
TRAIN_6726,H사,ION6,Brand New,,AWD,9764,10,No,0,38.44
TRAIN_6727,T사,M3,Nearly New,61.153,RWD,31386,3,No,0,53.92
TRAIN_6728,T사,MX,Pre-Owned,,AWD,95262,2,No,0,91.36
TRAIN_6729,P사,Tay,Nearly New,72.991,AWD,17884,0,No,2,120.13
TRAIN_6730,B사,i5,Nearly New,68.967,AWD,15822,4,No,0,63.03
TRAIN_6731,P사,TayGTS,Nearly New,76.156,AWD,17531,2,No,0,159.0
TRAIN_6732,T사,MX,Brand New,96.0,AWD,2086,7,No,0,78.19
TRAIN_6733,T사,MS,Pre-Owned,69.253,AWD,80979,0,No,0,79.59
TRAIN_6734,B사,i3,Nearly New,56.0,AWD,27925,4,No,0,23.69
TRAIN_6735,A사,eT,Brand New,95.0,AWD,4446,8,No,0,59.67
TRAIN_6736,B사,iX,Brand New,,RWD,6786,8,No,0,80.45
TRAIN_6737,B사,i5,Nearly New,74.834,AWD,47424,6,No,2,64.05
TRAIN_6738,T사,MY,Brand New,,AWD,7245,7,No,0,64.18
TRAIN_6739,B사,iX,Brand New,,RWD,381,8,No,0,78.96
TRAIN_6740,K사,Soul,Nearly New,56.0,FWD,17670,5,No,0,22.62
TRAIN_6741,K사,Soul,Brand New,90.0,FWD,558,9,No,0,20.22
TRAIN_6742,B사,i5,Pre-Owned,58.577,RWD,114032,0,No,0,60.94
TRAIN_6743,A사,RSeTGT,Pre-Owned,78.227,AWD,106808,2,No,0,97.42
TRAIN_6744,B사,i5,Brand New,,RWD,545,8,No,0,64.36
TRAIN_6745,A사,eT,Brand New,91.2,AWD,7732,7,No,0,64.65
TRAIN_6746,V사,ID4,Nearly New,70.963,AWD,32782,6,No,2,37.22
TRAIN_6747,T사,MX,Nearly New,92.16,AWD,43498,6,No,2,85.09
TRAIN_6748,P사,TayCT,Brand New,,AWD,2978,2,No,0,129.6
TRAIN_6749,A사,RSeTGT,Brand New,,AWD,862,7,Yes,0,100.4
TRAIN_6750,B사,i5,Brand New,,RWD,432,8,No,0,64.21
TRAIN_6751,K사,Niro,Pre-Owned,48.093,FWD,138827,3,No,0,28.25
TRAIN_6752,A사,Q4eT,Nearly New,66.861,AWD,34630,3,No,0,57.85
TRAIN_6753,H사,KNE,Brand New,,FWD,2062,10,No,0,21.74
TRAIN_6754,H사,ION6,Pre-Owned,60.585,AWD,189029,4,No,0,38.0
TRAIN_6755,T사,MS,Nearly New,,AWD,46065,5,No,1,83.07
TRAIN_6756,P사,Tay,Brand New,,AWD,6307,2,No,0,95.1
TRAIN_6757,P사,TayCT,Brand New,,AWD,1079,2,No,0,120.0
TRAIN_6758,T사,MS,Brand New,96.0,AWD,3285,7,No,0,69.22
TRAIN_6759,B사,iX,Brand New,,RWD,4357,7,No,0,79.93
TRAIN_6760,A사,Q4eT,Brand New,,AWD,1900,7,No,0,60.0
TRAIN_6761,A사,RSeTGT,Brand New,90.0,AWD,2224,7,No,0,100.66
TRAIN_6762,T사,MY,Brand New,,AWD,3641,8,No,0,74.24
TRAIN_6763,P사,TayCT,Brand New,,AWD,6497,2,No,0,120.0
TRAIN_6764,K사,EV6,Brand New,,AWD,1811,9,No,0,40.42
TRAIN_6765,P사,TayCT,Brand New,,AWD,5232,2,No,0,130.66
TRAIN_6766,K사,Niro,Nearly New,58.982,FWD,35064,8,No,2,28.44
TRAIN_6767,A사,eT,Brand New,91.2,AWD,7672,7,No,0,64.71
TRAIN_6768,T사,M3,Nearly New,66.355,RWD,43607,5,No,1,53.89
TRAIN_6769,K사,Soul,Nearly New,56.0,FWD,15142,6,No,0,22.73
TRAIN_6770,P사,TayCT,Brand New,,AWD,724,2,No,0,130.76
TRAIN_6771,T사,MS,Brand New,96.0,AWD,2885,7,No,0,70.33
TRAIN_6772,B사,i5,Nearly New,71.841,RWD,39638,5,No,1,60.26
TRAIN_6773,T사,MS,Pre-Owned,72.139,AWD,134875,0,No,0,79.3
TRAIN_6774,K사,EV6,Brand New,,FWD,7436,10,No,0,47.8
TRAIN_6775,T사,M3,Pre-Owned,56.359,RWD,168073,1,No,0,52.9
TRAIN_6776,T사,MY,Brand New,,AWD,9936,8,No,0,74.89
TRAIN_6777,P사,Tay,Brand New,,AWD,227,2,No,0,96.73
TRAIN_6778,T사,MY,Pre-Owned,56.359,AWD,125284,1,No,0,76.02
TRAIN_6779,A사,Q4eT,Nearly New,75.571,AWD,43625,6,No,2,53.8
TRAIN_6780,A사,eT,Brand New,95.0,AWD,5867,8,No,0,60.72
TRAIN_6781,A사,Q4eT,Pre-Owned,59.154,AWD,198744,0,No,0,55.51
TRAIN_6782,B사,i5,Brand New,,RWD,5141,8,No,0,64.94
TRAIN_6783,H사,ION6,Brand New,,AWD,7515,10,No,0,38.69
TRAIN_6784,A사,Q4eT,Pre-Owned,64.186,AWD,97040,2,No,0,57.71
TRAIN_6785,B사,i5,Brand New,,RWD,5665,8,No,0,66.06
TRAIN_6786,H사,ION6,Brand New,,AWD,6260,9,No,0,37.98
TRAIN_6787,P사,Tay,Pre-Owned,57.134,AWD,102277,2,No,0,114.65
TRAIN_6788,B사,i5,Brand New,,RWD,9889,8,No,0,64.85
TRAIN_6789,H사,ION5,Brand New,,AWD,8288,10,Yes,0,35.71
TRAIN_6790,A사,Q4eT,Brand New,,AWD,458,8,Yes,0,59.44
TRAIN_6791,A사,RSeTGT,Brand New,,AWD,7528,8,No,0,100.0
TRAIN_6792,B사,i3,Nearly New,56.0,RWD,31049,6,No,2,23.99
TRAIN_6793,H사,KNE,Brand New,,FWD,8114,10,No,0,21.86
TRAIN_6794,P사,Tay,Pre-Owned,61.994,AWD,63378,2,No,0,118.4
TRAIN_6795,K사,EV6,Brand New,,AWD,2404,9,No,0,40.56
TRAIN_6796,K사,Niro,Brand New,,FWD,2646,9,No,0,25.21
TRAIN_6797,A사,Q4eT,Nearly New,75.571,AWD,25283,6,No,2,52.95
TRAIN_6798,V사,ID4,Nearly New,65.4,AWD,19811,4,No,0,40.17
TRAIN_6799,A사,eT,Pre-Owned,68.532,AWD,68253,0,No,0,69.71
TRAIN_6800,K사,Niro,Nearly New,56.0,FWD,32685,6,No,0,27.99
TRAIN_6801,H사,KNE,Brand New,,FWD,3939,9,No,0,25.16
TRAIN_6802,P사,TayGTS,Pre-Owned,64.683,AWD,67665,2,No,0,151.07
TRAIN_6803,V사,ID4,Brand New,,AWD,5794,8,No,0,40.74
TRAIN_6804,P사,TayCT,Brand New,,AWD,7229,2,No,0,120.0
TRAIN_6805,P사,Tay,Pre-Owned,61.994,AWD,154412,2,No,0,119.05
TRAIN_6806,K사,Niro,Pre-Owned,46.0,FWD,129139,1,No,0,27.5
TRAIN_6807,H사,ION5,Nearly New,65.739,AWD,29594,6,No,0,35.0
TRAIN_6808,T사,M3,Brand New,90.0,RWD,2160,7,No,0,46.87
TRAIN_6809,P사,TayGTS,Brand New,,AWD,5074,2,No,0,160.09
TRAIN_6810,A사,Q4eT,Brand New,,AWD,8480,8,No,0,59.93
TRAIN_6811,A사,RSeTGT,Pre-Owned,78.227,AWD,149575,0,No,0,94.0
TRAIN_6812,P사,TayGTS,Pre-Owned,67.378,AWD,52390,2,No,0,151.67
TRAIN_6813,B사,i3,Nearly New,56.0,RWD,41239,5,No,1,24.0
TRAIN_6814,H사,ION5,Brand New,,AWD,3322,9,Yes,0,35.11
TRAIN_6815,H사,KNE,Nearly New,68.488,FWD,47901,6,No,0,28.11
TRAIN_6816,T사,M3,Nearly New,63.701,RWD,36506,4,No,0,53.94
TRAIN_6817,T사,MS,Brand New,99.8,AWD,3469,8,No,0,63.13
TRAIN_6818,K사,Soul,Pre-Owned,48.093,AWD,157778,3,No,0,23.12
TRAIN_6819,T사,MS,Brand New,99.8,AWD,5736,8,No,0,64.06
TRAIN_6820,A사,RSeTGT,Pre-Owned,,AWD,91225,0,No,0,94.15
TRAIN_6821,T사,MS,Nearly New,92.16,AWD,25923,6,No,2,75.43
TRAIN_6822,V사,ID4,Pre-Owned,57.861,AWD,94781,1,No,0,40.97
TRAIN_6823,P사,Tay,Brand New,,AWD,8284,2,No,0,104.46
