AGE,등록(계/피),고용상태,성별,Willingness to pay/Stay,갱신,상품타입,교육수준,소득,지역,결혼여부,월 납입액,VOC,타 상품 보유 현황,온라인방문빈도,갱신인센티브,판매채널,총지불금액,자동차,거주지사이즈,cluster
5,계약자,고용,1,7.5147,0,중급,대학졸업,70941000,도심,기혼,90,0,3,비방문,할인,대리점,468000,일반세단,중,7
3,계약자,무직,0,11.1111,0,중급,대학졸업,0,도시근교,기혼,150,0,3,비방문,설계사독려,자사영업,956000,스포츠카,중,2
1,계약자,고용,0,12.5319,0,기본,대학졸업,115843000,도심,기혼,70,0,2,비방문,설계사독려,대리점,380000,일반세단,중,3
5,피보험자,고용,1,5.2059,1,기본,대학졸업,69806000,도시근교,기혼,130,0,1,자주방문,할인,대리점,700000,SUV,중,1
3,피보험자,무직,1,7.9143,0,기본,고졸이하,0,도시근교,미혼,110,0,3,자주방문,포인트,콜센터,916000,스포츠카,소,2
4,계약자,고용,1,10.0455,0,고급,석사,73260000,도심,기혼,120,0,4이상,비방문,포인트,대리점,405000,일반세단,중,4
4,피보험자,고용,1,5.8941,0,기본,대학졸업,51518000,도시근교,기혼,70,0,4이상,자주방문,포인트,인터넷,397000,일반세단,소,7
3,계약자,고용,1,5.6943,0,기본,대학졸업,46620000,시골,기혼,70,0,3,비방문,설계사독려,대리점,121000,일반세단,중,7
3,계약자,무직,1,12.3432,0,고급,대학졸업,0,도시근교,미혼,120,0,2,비방문,포인트,대리점,996000,컴팩트카,소,5
5,계약자,고용,1,8.0919,0,중급,석사,68658000,도시근교,기혼,100,1,4이상,비방문,할인,자사영업,539000,컴팩트카,중,4
5,계약자,고용,0,16.2393,0,중급,대학졸업,48922000,도시근교,기혼,140,0,2,비방문,포인트,인터넷,717000,SUV,중,7
4,피보험자,고용,1,18.9699,0,기본,대학졸업,31646000,도시근교,기혼,60,2,2,자주방문,설계사독려,자사영업,560000,컴팩트카,소,7
4,계약자,고용,0,4.773,0,기본,대학졸업,37750000,도시근교,기혼,130,4,1,비방문,할인,콜센터,688000,SUV,중,1
1,계약자,고용,0,5.5722,0,기본,박사,89434000,시골,기혼,60,0,4이상,비방문,설계사독려,대리점,63000,일반세단,중,3
2,계약자,무직,0,7.992,1,기본,대학졸업,0,도시근교,기혼,60,0,2,비방문,설계사독려,대리점,391000,일반세단,중,2
2,피보험자,무직,0,10.6449,0,중급,대학졸업,0,시골,기혼,140,0,4이상,자주방문,할인,콜센터,186000,SUV,중,2
3,피보험자,고용,0,3.5964,0,중급,고졸이하,36827000,시골,기혼,90,0,1,자주방문,할인,대리점,159000,일반세단,중,1
3,계약자,무직,0,9.8901,0,기본,고졸이하,0,도시근교,미혼,130,0,3,비방문,설계사독려,대리점,700000,SUV,중,2
3,피보험자,고용,0,2.775,0,기본,석사,33965000,도시근교,미혼,60,0,1,자주방문,설계사독려,대리점,450000,컴팩트카,소,4
3,계약자,무직,0,9.0687,0,고급,고졸이하,0,도시근교,미혼,130,0,4이상,비방문,할인,콜센터,1040000,컴팩트카,중,5
2,계약자,무직,0,6.4491,0,중급,대학졸업,0,도심,기혼,80,0,4이상,비방문,포인트,대리점,376000,일반세단,중,2
2,계약자,고용,0,20.7903,0,기본,대학졸업,84344000,도시근교,기혼,130,0,2,비방문,포인트,콜센터,781000,스포츠카,중,3
3,계약자,고용,0,5.8386,0,기본,대학졸업,37260000,도시근교,미혼,70,0,4이상,비방문,설계사독려,콜센터,397000,일반세단,중,7
3,피보험자,무직,0,9.8457,0,기본,고졸이하,0,도시근교,기혼,130,0,4이상,자주방문,할인,대리점,705000,SUV,중,2
3,계약자,무직,1,3.1968,0,중급,고졸이하,0,도시근교,미혼,90,0,1,비방문,포인트,콜센터,756000,일반세단,대,6
3,계약자,고용,1,3.1191,0,기본,고졸이하,24480000,도시근교,기혼,70,1,1,비방문,없음,콜센터,421000,일반세단,중,1
4,계약자,고용,0,2.997,0,기본,대학졸업,47036000,도시근교,기혼,70,0,1,비방문,설계사독려,자사영업,497000,일반세단,소,1
3,피보험자,무직,1,2.7195,0,기본,고졸이하,0,도시근교,미혼,70,0,1,자주방문,포인트,자사영업,614000,일반세단,대,6
1,피보험자,고용,1,10.4895,0,중급,대학졸업,92335000,시골,미혼,80,0,2,자주방문,없음,콜센터,29000,일반세단,소,3
3,계약자,무직,0,4.8951,0,기본,고졸이하,0,도시근교,미혼,60,0,4이상,비방문,포인트,대리점,795000,일반세단,중,2
3,피보험자,무직,0,7.5369,0,고급,대학졸업,0,도시근교,미혼,230,0,1,자주방문,할인,대리점,1778000,스포츠카,소,5
4,계약자,FALSE,0,3.996,1,기본,고졸이하,30219000,도시근교,미혼,110,0,1,비방문,할인,대리점,858000,SUV,중,2
3,계약자,무직,0,8.2695,0,기본,대학졸업,0,도시근교,미혼,120,0,4이상,비방문,할인,인터넷,943000,SUV,중,2
4,계약자,고용,1,14.1192,0,기본,석사,41657000,도시근교,기혼,60,0,2,비방문,설계사독려,자사영업,557000,컴팩트카,소,4
4,계약자,휴직,0,4.7841,0,기본,석사,30528000,도시근교,미혼,130,0,1,비방문,할인,자사영업,714000,SUV,중,4
4,피보험자,고용,0,13.4865,0,기본,고졸이하,44493000,도심,기혼,110,0,2,자주방문,포인트,자사영업,528000,SUV,중,7
3,계약자,무직,1,3.9405,0,기본,대학졸업,0,도시근교,기혼,110,1,1,비방문,설계사독려,대리점,593000,SUV,중,2
4,계약자,휴직,0,6.8265,0,고급,고졸이하,28767000,도시근교,기혼,190,1,1,비방문,할인,콜센터,948000,SUV,중,5
1,계약자,고용,1,6.9597,0,중급,대학졸업,92138000,시골,미혼,80,1,4이상,비방문,할인,자사영업,69000,일반세단,중,3
4,피보험자,고용,0,3.1635,0,기본,고졸이하,66423000,도시근교,기혼,80,0,1,자주방문,설계사독려,콜센터,599000,컴팩트카,중,1
3,피보험자,고용,0,7.5258,0,중급,대학졸업,36440000,시골,미혼,90,0,4이상,자주방문,할인,콜센터,178000,일반세단,중,7
3,계약자,고용,0,5.5389,0,기본,대학졸업,38096000,도시근교,기혼,60,1,4이상,비방문,할인,인터넷,373000,일반세단,중,7
3,피보험자,무직,0,7.4703,0,중급,대학졸업,0,도시근교,미혼,100,0,4이상,자주방문,할인,대리점,845000,일반세단,중,2
2,계약자,고용,1,40.6593,0,중급,대학졸업,85210000,도심,미혼,150,1,2,비방문,할인,콜센터,644000,SUV,중,3
2,계약자,고용,1,6.4824,1,기본,고졸이하,97436000,도심,기혼,70,0,4이상,비방문,설계사독려,대리점,347000,일반세단,대,6
3,계약자,휴직,0,13.5531,0,고급,대학졸업,21276000,도시근교,기혼,120,1,2,비방문,설계사독려,대리점,826000,컴팩트카,중,5
2,계약자,고용,0,15.762,0,기본,고졸이하,93418000,도심,기혼,130,0,2,비방문,설계사독려,콜센터,572000,SUV,소,3
3,피보험자,무직,0,2.9637,0,기본,대학졸업,0,도시근교,미혼,70,0,1,자주방문,할인,인터넷,452000,일반세단,중,2
2,계약자,고용,0,8.9133,0,기본,대학졸업,84493000,도시근교,기혼,70,0,2,비방문,할인,자사영업,422000,컴팩트카,중,3
5,계약자,고용,0,10.7559,0,중급,대학졸업,79339000,시골,기혼,280,0,1,비방문,없음,인터넷,665000,고급차,중,0
2,계약자,고용,1,40.1487,0,기본,고졸이하,89094000,도시근교,기혼,110,2,2,비방문,설계사독려,인터넷,599000,SUV,중,3
2,피보험자,고용,0,11.5995,0,중급,대학졸업,88450000,도심,미혼,90,0,2,자주방문,설계사독려,대리점,492000,컴팩트카,중,3
3,피보험자,휴직,1,6.0051,0,기본,대학졸업,26263000,도시근교,기혼,80,1,4이상,자주방문,할인,인터넷,439000,일반세단,중,2
3,계약자,휴직,0,2.9637,0,기본,석사,28006000,시골,기혼,70,0,1,비방문,설계사독려,자사영업,157000,일반세단,중,4
3,피보험자,무직,1,3.9183,0,중급,고졸이하,0,도시근교,미혼,100,0,1,자주방문,설계사독려,콜센터,1184000,컴팩트카,소,2
3,계약자,무직,1,5.3724,0,기본,고졸이하,0,도시근교,미혼,70,0,4이상,비방문,포인트,대리점,631000,일반세단,중,2
4,계약자,고용,0,14.8962,0,기본,대학졸업,78139000,도심,기혼,70,0,2,비방문,설계사독려,콜센터,234000,일반세단,중,7
3,계약자,휴직,0,2.6862,0,기본,대학졸업,27146000,시골,미혼,70,0,1,비방문,할인,콜센터,106000,컴팩트카,중,2
3,계약자,무직,1,3.3078,0,중급,대학졸업,0,도시근교,미혼,100,0,1,비방문,없음,콜센터,539000,일반세단,소,2
4,피보험자,고용,0,16.3392,0,중급,석사,46146000,도시근교,기혼,100,0,2,자주방문,할인,대리점,545000,일반세단,중,4
4,계약자,휴직,1,9.3684,0,기본,대학졸업,30690000,도시근교,기혼,120,0,3,비방문,할인,인터넷,723000,SUV,소,2
4,계약자,고용,1,16.0284,1,고급,석사,73159000,시골,기혼,130,0,2,비방문,할인,대리점,136000,컴팩트카,중,4
1,계약자,고용,1,2.9859,0,기본,대학졸업,104924000,도시근교,미혼,70,0,1,비방문,설계사독려,대리점,397000,일반세단,소,3
4,피보험자,고용,1,8.8245,0,기본,대학졸업,28740000,도시근교,기혼,70,0,2,자주방문,없음,콜센터,594000,컴팩트카,중,1
4,피보험자,고용,0,12.6318,0,중급,대학졸업,41884000,도시근교,기혼,110,0,2,자주방문,설계사독려,콜센터,563000,일반세단,중,7
4,계약자,고용,0,5.7942,0,기본,대학졸업,57926000,도시근교,미혼,60,0,4이상,비방문,없음,콜센터,510000,일반세단,중,7
4,피보험자,휴직,1,10.5339,0,중급,고졸이하,30429000,도시근교,미혼,140,0,3,자주방문,포인트,콜센터,1094000,스포츠카,중,2
2,계약자,휴직,0,5.2836,0,기본,대학졸업,20016000,도시근교,기혼,60,1,4이상,비방문,할인,자사영업,373000,컴팩트카,중,2
4,계약자,고용,0,5.5278,0,중급,석사,53744000,도심,기혼,140,0,1,비방문,할인,콜센터,421000,SUV,중,4
5,계약자,고용,1,4.9062,0,기본,고졸이하,43236000,도시근교,미혼,130,2,1,비방문,포인트,콜센터,688000,스포츠카,소,1
3,계약자,고용,0,5.3835,0,기본,대학졸업,43758000,시골,기혼,60,0,3,비방문,할인,자사영업,189000,일반세단,중,7
3,피보험자,무직,1,21.3564,0,기본,대학졸업,0,도시근교,미혼,230,0,2,자주방문,설계사독려,콜센터,2584000,고급차,중,0
3,계약자,무직,0,9.4572,0,기본,박사,0,도시근교,기혼,130,1,4이상,비방문,설계사독려,자사영업,664000,스포츠카,중,2
5,계약자,고용,1,5.7609,0,기본,대학졸업,62348000,도시근교,기혼,60,0,4이상,비방문,설계사독려,콜센터,770000,컴팩트카,소,7
3,계약자,무직,0,51.393,0,고급,고졸이하,0,도시근교,기혼,170,1,2,비방문,할인,콜센터,1343000,SUV,중,5
3,피보험자,FALSE,1,2.8194,1,기본,대학졸업,22361000,도시근교,미혼,70,0,1,자주방문,설계사독려,인터넷,421000,일반세단,중,2
3,피보험자,무직,0,15.6177,0,중급,대학졸업,0,도시근교,미혼,140,0,2,자주방문,할인,인터넷,837000,SUV,중,2
4,계약자,고용,1,3.0525,0,기본,고졸이하,67252000,도시근교,미혼,70,0,1,비방문,설계사독려,자사영업,614000,일반세단,중,1
1,피보험자,고용,1,6.6711,0,기본,고졸이하,102757000,도시근교,기혼,80,0,4이상,자주방문,할인,대리점,439000,일반세단,소,3
3,계약자,고용,1,3.6519,0,중급,고졸이하,36899000,도심,기혼,90,0,1,비방문,설계사독려,대리점,279000,일반세단,중,1
3,계약자,휴직,0,2.9415,0,기본,고졸이하,35555000,도시근교,기혼,70,0,1,비방문,없음,인터넷,409000,컴팩트카,소,2
4,계약자,고용,1,23.2434,0,기본,대학졸업,24405000,도시근교,미혼,210,0,2,비방문,할인,대리점,1951000,고급차,중,0
3,계약자,무직,1,7.9809,0,기본,대학졸업,0,도시근교,미혼,70,0,2,비방문,할인,자사영업,740000,일반세단,중,2
3,피보험자,휴직,0,12.6984,0,기본,대학졸업,14985000,도시근교,기혼,110,1,2,자주방문,할인,대리점,764000,SUV,중,2
3,계약자,무직,1,4.5066,0,기본,석사,0,도시근교,기혼,120,0,1,비방문,없음,자사영업,634000,스포츠카,중,4
1,계약자,고용,0,6.5379,0,기본,대학졸업,103945000,시골,기혼,80,1,4이상,비방문,포인트,대리점,11000,컴팩트카,중,3
4,계약자,고용,0,9.1686,1,기본,대학졸업,75589000,시골,기혼,70,0,2,비방문,설계사독려,인터넷,197000,컴팩트카,중,1
5,피보험자,고용,1,8.9466,0,기본,대학졸업,68849000,도심,기혼,110,0,4이상,자주방문,할인,대리점,430000,스포츠카,중,7
3,피보험자,무직,0,10.3563,0,중급,고졸이하,0,도시근교,미혼,150,0,3,자주방문,할인,대리점,1147000,스포츠카,중,2
4,계약자,고용,0,38.0064,0,중급,고졸이하,61593000,도심,기혼,140,0,2,비방문,할인,콜센터,521000,SUV,중,7
3,피보험자,무직,1,34.9872,0,중급,대학졸업,0,도시근교,기혼,140,0,2,자주방문,포인트,자사영업,774000,SUV,중,2
1,계약자,고용,0,2.7306,0,기본,대학졸업,83207000,시골,기혼,60,0,1,비방문,포인트,인터넷,59000,일반세단,소,3
3,계약자,고용,1,5.4723,1,기본,대학졸업,30802000,도시근교,기혼,60,0,4이상,비방문,설계사독려,콜센터,434000,컴팩트카,중,7
1,계약자,고용,0,3.1857,0,기본,고졸이하,105062000,도심,미혼,80,0,1,비방문,설계사독려,대리점,277000,일반세단,중,3
1,계약자,고용,1,9.3573,0,기본,석사,118723000,도시근교,기혼,110,0,3,비방문,없음,대리점,617000,SUV,중,4
2,피보험자,고용,1,8.9355,0,고급,대학졸업,94474000,시골,기혼,110,0,3,자주방문,없음,인터넷,288000,일반세단,중,5
2,계약자,무직,0,5.4612,0,기본,대학졸업,0,도시근교,미혼,60,0,4이상,비방문,할인,대리점,385000,컴팩트카,대,6
1,계약자,고용,1,5.9829,0,기본,고졸이하,112831000,시골,기혼,70,0,4이상,비방문,포인트,대리점,122000,일반세단,중,3
4,계약자,고용,1,3.8961,0,중급,대학졸업,28395000,도시근교,기혼,100,0,1,비방문,포인트,대리점,782000,일반세단,소,1
3,피보험자,무직,1,7.2261,0,중급,대학졸업,0,도시근교,미혼,100,0,4이상,자주방문,포인트,자사영업,809000,컴팩트카,중,2
4,피보험자,고용,1,4.8174,0,기본,고졸이하,36741000,도심,미혼,130,1,1,자주방문,포인트,인터넷,489000,스포츠카,중,1
2,계약자,고용,0,4.0737,0,중급,대학졸업,83584000,도심,미혼,100,0,1,비방문,할인,대리점,315000,일반세단,중,3
4,피보험자,휴직,1,8.2473,0,중급,대학졸업,23594000,도시근교,기혼,110,0,4이상,자주방문,할인,자사영업,581000,컴팩트카,소,2
3,계약자,휴직,1,2.9304,0,기본,대학졸업,18958000,도시근교,기혼,70,0,1,비방문,설계사독려,콜센터,417000,컴팩트카,중,2
3,계약자,고용,0,5.4279,0,기본,대학졸업,56262000,도심,미혼,60,0,4이상,비방문,할인,대리점,195000,일반세단,대,6
4,계약자,고용,0,11.6994,0,기본,석사,57622000,도심,기혼,60,0,2,비방문,포인트,콜센터,373000,일반세단,대,4
2,계약자,무직,0,7.0929,0,기본,고졸이하,0,도시근교,미혼,60,1,2,비방문,할인,대리점,373000,컴팩트카,중,2
2,계약자,휴직,0,5.0616,0,기본,석사,15173000,도시근교,미혼,70,4,3,비방문,없음,자사영업,409000,일반세단,소,4
4,계약자,FALSE,1,5.2947,1,중급,고졸이하,25227000,도시근교,미혼,150,0,1,비방문,설계사독려,대리점,788000,SUV,중,2
4,계약자,휴직,1,11.5329,0,중급,고졸이하,29312000,도시근교,기혼,100,0,2,비방문,설계사독려,대리점,551000,일반세단,소,2
1,계약자,고용,1,5.5278,1,기본,대학졸업,103713000,시골,기혼,70,0,4이상,비방문,설계사독려,콜센터,100000,일반세단,중,3
3,계약자,무직,1,7.326,0,기본,대학졸업,0,도시근교,미혼,120,3,4이상,비방문,할인,대리점,1250000,스포츠카,중,2
4,계약자,고용,0,2.8749,0,기본,대학졸업,68138000,도시근교,기혼,60,0,1,비방문,없음,인터넷,412000,일반세단,소,1
4,계약자,고용,1,9.2796,0,기본,대학졸업,68586000,시골,기혼,110,0,3,비방문,설계사독려,인터넷,99000,SUV,중,7
3,계약자,무직,1,5.7054,0,기본,대학졸업,0,도시근교,미혼,80,0,4이상,비방문,설계사독려,자사영업,427000,컴팩트카,중,2
5,계약자,고용,0,5.7831,0,기본,대학졸업,64428000,도시근교,기혼,60,1,4이상,비방문,할인,대리점,896000,일반세단,소,7
3,계약자,무직,1,16.4502,0,중급,석사,0,도시근교,미혼,150,0,2,비방문,할인,자사영업,800000,SUV,중,4
3,계약자,무직,1,14.2191,0,중급,대학졸업,0,도시근교,미혼,140,0,2,비방문,설계사독려,대리점,975000,SUV,중,2
2,계약자,고용,1,2.7417,0,기본,석사,91859000,도심,미혼,60,0,1,비방문,설계사독려,자사영업,363000,일반세단,중,4
1,피보험자,고용,0,39.0609,0,중급,대학졸업,103507000,시골,미혼,110,0,2,자주방문,할인,대리점,4000,컴팩트카,소,3
5,피보험자,고용,1,10.3674,0,고급,고졸이하,54391000,도시근교,기혼,130,0,4이상,자주방문,할인,자사영업,1040000,일반세단,소,5
3,계약자,무직,0,16.6278,0,중급,대학졸업,0,도시근교,미혼,260,0,4이상,비방문,할인,자사영업,1388000,고급차,중,0
3,계약자,고용,0,5.2947,0,기본,대학졸업,33317000,도시근교,기혼,60,4,4이상,비방문,할인,자사영업,373000,일반세단,중,7
4,계약자,고용,1,5.217,0,고급,박사,33630000,도시근교,기혼,130,0,1,비방문,없음,콜센터,694000,컴팩트카,소,5
