CID,AGE,등록(계/피),고용상태,성별,Willingness to pay/Stay,갱신,상품타입,교육수준,소득,지역,결혼여부,월 납입액,VOC,타 상품 보유 현황,온라인방문빈도,갱신인센티브,판매채널,총지불금액,자동차,거주지사이즈
11150,3,계약자,무직,0,5.9163,0,기본,고졸이하,0,도시근교,미혼,80,0,4이상,비방문,할인,자사영업,981000,일반세단,중
11151,4,피보험자,휴직,0,5.1948,0,중급,고졸이하,26101000,도시근교,미혼,150,0,1,자주방문,없음,자사영업,1035000,SUV,중
11152,5,계약자,고용,1,5.9385,0,중급,대학졸업,66780000,도시근교,기혼,150,0,1,비방문,없음,대리점,1117000,SUV,중
11153,4,계약자,고용,1,2.7084,0,기본,대학졸업,41770000,도시근교,미혼,60,0,1,비방문,설계사독려,대리점,373000,일반세단,대
11154,3,계약자,무직,1,5.1504,0,기본,고졸이하,0,도시근교,미혼,70,0,3,비방문,할인,콜센터,435000,일반세단,중
11155,4,계약자,고용,1,9.768,0,기본,대학졸업,46431000,도시근교,기혼,80,0,2,비방문,할인,대리점,439000,일반세단,중
11156,1,계약자,고용,0,2.7084,0,기본,대학졸업,97250000,도심,미혼,60,0,1,비방문,설계사독려,자사영업,261000,컴팩트카,중
11157,3,계약자,무직,1,5.2614,0,기본,고졸이하,0,도시근교,미혼,70,0,3,비방문,할인,인터넷,723000,컴팩트카,중
11158,1,피보험자,고용,1,6.2271,0,기본,고졸이하,98436000,도심,기혼,80,0,4이상,자주방문,없음,자사영업,245000,일반세단,중
11159,3,계약자,무직,1,7.1817,0,중급,고졸이하,0,도시근교,미혼,100,0,3,비방문,할인,콜센터,818000,일반세단,중
11160,3,계약자,무직,1,2.7084,0,기본,대학졸업,0,도시근교,미혼,70,0,1,비방문,없음,인터넷,427000,컴팩트카,중
11161,3,계약자,무직,0,2.3421,0,기본,대학졸업,0,도시근교,미혼,80,4,1,비방문,포인트,자사영업,457000,일반세단,대
11162,3,계약자,무직,1,2.6085,0,기본,고졸이하,0,도시근교,미혼,70,1,1,비방문,할인,자사영업,936000,일반세단,중
11163,3,계약자,휴직,0,4.0404,0,중급,대학졸업,30532000,도심,미혼,100,0,1,비방문,할인,자사영업,351000,일반세단,중
11164,1,계약자,고용,0,6.3159,0,기본,대학졸업,103434000,도심,기혼,70,0,3,비방문,포인트,자사영업,360000,컴팩트카,중
11165,4,계약자,고용,1,4.4844,0,기본,대학졸업,28622000,도시근교,기혼,120,1,1,비방문,설계사독려,자사영업,617000,SUV,중
11166,4,계약자,고용,0,8.6136,0,중급,대학졸업,25627000,도시근교,미혼,110,0,3,비방문,할인,대리점,781000,일반세단,중
11167,3,계약자,FALSE,1,3.4965,0,중급,대학졸업,22215000,도시근교,기혼,90,0,1,비방문,포인트,대리점,510000,일반세단,중
11168,3,피보험자,휴직,1,7.992,0,기본,대학졸업,12567000,도시근교,미혼,110,0,4이상,자주방문,설계사독려,콜센터,605000,SUV,중
11169,1,계약자,고용,0,5.8386,0,중급,대학졸업,99174000,시골,기혼,140,0,1,비방문,설계사독려,대리점,319000,스포츠카,소
11170,5,계약자,고용,0,4.8285,0,기본,대학졸업,45933000,도시근교,기혼,120,2,1,비방문,포인트,자사영업,664000,SUV,중
11171,4,계약자,고용,1,3.1968,0,기본,대학졸업,76233000,시골,기혼,70,0,1,비방문,설계사독려,자사영업,45000,컴팩트카,중
11172,3,계약자,휴직,1,7.6701,0,중급,대학졸업,16141000,도시근교,기혼,100,0,4이상,비방문,할인,자사영업,754000,일반세단,소
11173,3,계약자,고용,1,4.9395,0,고급,대학졸업,32263000,시골,기혼,130,0,1,비방문,없음,대리점,124000,컴팩트카,중
11174,3,계약자,휴직,1,26.7843,1,기본,대학졸업,16910000,도시근교,미혼,70,0,2,비방문,할인,대리점,631000,일반세단,중
11175,4,피보험자,고용,0,5.8275,1,기본,대학졸업,34740000,도시근교,기혼,60,0,4이상,자주방문,할인,대리점,564000,컴팩트카,중
11176,3,계약자,고용,0,3.0414,0,기본,박사,42251000,시골,기혼,70,0,1,비방문,할인,대리점,186000,컴팩트카,대
11177,4,계약자,고용,1,6.1494,0,기본,석사,77215000,도심,미혼,70,0,4이상,비방문,설계사독려,인터넷,239000,일반세단,중
11178,3,계약자,무직,0,6.6711,0,중급,대학졸업,0,도시근교,미혼,90,0,4이상,비방문,포인트,대리점,747000,일반세단,소
11179,1,계약자,고용,0,4.0515,0,중급,대학졸업,106761000,도심,기혼,90,0,1,비방문,없음,자사영업,433000,컴팩트카,대
11180,4,피보험자,고용,1,2.7972,0,기본,대학졸업,47319000,도시근교,기혼,60,0,1,자주방문,설계사독려,자사영업,379000,컴팩트카,소
11181,3,계약자,휴직,1,5.7387,1,기본,고졸이하,14937000,도시근교,미혼,80,0,4이상,비방문,설계사독려,콜센터,433000,일반세단,중
11182,3,계약자,휴직,0,2.664,1,기본,박사,26421000,도시근교,미혼,60,0,1,비방문,설계사독려,자사영업,412000,컴팩트카,중
11183,4,계약자,고용,0,3.3633,0,중급,고졸이하,32969000,도시근교,미혼,80,0,1,비방문,포인트,자사영업,563000,컴팩트카,중
11184,3,계약자,FALSE,1,13.0869,1,기본,대학졸업,30344000,도시근교,미혼,70,0,2,비방문,설계사독려,인터넷,391000,일반세단,중
11185,3,계약자,고용,0,7.5036,0,중급,대학졸업,35908000,시골,기혼,90,0,4이상,비방문,할인,콜센터,22000,일반세단,중
11186,3,계약자,휴직,0,12.5652,1,고급,대학졸업,14282000,도시근교,미혼,110,0,2,비방문,할인,대리점,599000,일반세단,중
11187,4,계약자,고용,1,9.1131,0,기본,고졸이하,48573000,도시근교,기혼,120,0,4이상,종종,할인,대리점,617000,SUV,중
11188,2,계약자,고용,1,5.9163,0,기본,고졸이하,89932000,도시근교,기혼,70,0,4이상,비방문,설계사독려,대리점,465000,일반세단,대
11189,4,계약자,고용,1,3.4299,0,중급,고졸이하,81224000,도심,기혼,80,0,1,종종,포인트,대리점,245000,일반세단,중
11190,3,계약자,고용,1,5.1615,0,기본,대학졸업,57189000,시골,미혼,130,0,1,종종,할인,자사영업,150000,SUV,중
11191,2,계약자,고용,0,2.7639,0,기본,고졸이하,90697000,도시근교,기혼,60,0,1,비방문,설계사독려,콜센터,368000,컴팩트카,중
11192,5,계약자,고용,1,20.202,0,중급,대학졸업,68710000,도시근교,기혼,100,0,2,비방문,없음,자사영업,545000,일반세단,소
11193,3,계약자,고용,0,2.9637,0,기본,박사,62902000,도심,기혼,70,0,1,비방문,포인트,대리점,226000,일반세단,소
11194,4,계약자,고용,0,9.1686,0,기본,고졸이하,24121000,도시근교,기혼,80,0,2,비방문,설계사독려,대리점,602000,일반세단,중
11195,3,계약자,고용,1,13.8417,0,기본,대학졸업,40382000,도심,기혼,120,0,2,비방문,할인,자사영업,442000,SUV,중
11196,2,피보험자,무직,0,7.4814,0,기본,석사,0,도시근교,미혼,60,0,2,자주방문,설계사독려,대리점,362000,컴팩트카,소
11197,4,피보험자,고용,0,3.1968,0,기본,고졸이하,45353000,도시근교,미혼,70,0,1,자주방문,설계사독려,인터넷,439000,컴팩트카,소
11198,3,계약자,고용,0,33.2667,0,중급,대학졸업,58248000,시골,기혼,90,1,2,비방문,할인,콜센터,258000,일반세단,중
11199,5,계약자,고용,1,5.2059,1,기본,대학졸업,69806000,도시근교,기혼,130,0,1,비방문,할인,대리점,700000,SUV,중
11200,4,계약자,FALSE,1,6.7266,1,중급,대학졸업,33264000,도시근교,기혼,80,0,4이상,비방문,설계사독려,대리점,492000,컴팩트카,중
11201,3,계약자,FALSE,1,7.659,0,기본,대학졸업,34840000,도시근교,미혼,80,4,2,비방문,설계사독려,자사영업,439000,일반세단,중
11202,4,계약자,고용,0,10.6005,0,기본,고졸이하,67278000,도심,기혼,130,0,4이상,비방문,할인,대리점,480000,SUV,소
11203,2,피보험자,고용,1,11.7549,0,중급,대학졸업,113010000,도시근교,기혼,150,0,4이상,자주방문,없음,자사영업,782000,SUV,중
11204,3,계약자,무직,1,8.5914,0,기본,대학졸업,0,도시근교,기혼,110,0,3,비방문,할인,콜센터,696000,스포츠카,소
11205,3,피보험자,무직,1,2.5641,0,기본,고졸이하,0,도시근교,미혼,70,0,1,자주방문,없음,콜센터,596000,일반세단,중
11206,2,계약자,고용,0,34.6653,0,중급,대학졸업,84316000,도심,미혼,90,0,2,비방문,설계사독려,대리점,464000,컴팩트카,중
11207,3,피보험자,휴직,0,5.661,1,기본,석사,27502000,도시근교,미혼,60,0,3,자주방문,할인,대리점,385000,일반세단,소
11208,4,계약자,휴직,1,3.5853,0,중급,대학졸업,23972000,도시근교,미혼,100,0,1,비방문,할인,자사영업,528000,일반세단,중
11209,4,계약자,고용,0,6.549,0,기본,대학졸업,47218000,도심,기혼,80,0,4이상,비방문,설계사독려,인터넷,436000,컴팩트카,중
11210,4,피보험자,고용,1,15.3957,1,기본,대학졸업,34167000,도시근교,기혼,130,0,2,자주방문,설계사독려,자사영업,756000,SUV,소
11211,3,피보험자,무직,1,20.5683,0,기본,대학졸업,0,도시근교,미혼,70,0,2,자주방문,없음,자사영업,622000,일반세단,소
11212,3,계약자,무직,0,8.5692,0,기본,고졸이하,0,도시근교,미혼,120,0,4이상,비방문,설계사독려,자사영업,1441000,스포츠카,중
11213,4,계약자,고용,1,7.1484,0,중급,고졸이하,56975000,도시근교,기혼,90,0,4이상,비방문,할인,자사영업,521000,컴팩트카,소
11214,2,계약자,무직,1,10.7892,0,기본,박사,0,도시근교,미혼,60,0,2,종종,할인,자사영업,385000,일반세단,대
11215,5,계약자,고용,1,14.1636,0,기본,대학졸업,82137000,도시근교,미혼,120,0,2,비방문,할인,자사영업,896000,SUV,중
11216,5,피보험자,고용,0,6.5823,0,기본,대학졸업,70579000,도시근교,기혼,70,0,4이상,자주방문,설계사독려,콜센터,439000,일반세단,소
11217,4,계약자,고용,0,12.6429,0,중급,대학졸업,69923000,시골,기혼,110,0,2,비방문,없음,자사영업,95000,컴팩트카,중
11218,5,계약자,고용,1,3.885,0,중급,대학졸업,75934000,도시근교,기혼,90,0,1,비방문,할인,대리점,703000,일반세단,중
11219,3,피보험자,무직,0,10.5228,0,고급,고졸이하,0,도시근교,미혼,300,0,1,자주방문,할인,콜센터,2259000,고급차,중
11220,4,계약자,고용,1,10.9335,0,중급,대학졸업,52882000,도심,미혼,140,0,4이상,비방문,할인,자사영업,611000,스포츠카,중
11221,5,피보험자,고용,0,8.991,0,기본,대학졸업,73222000,도시근교,기혼,110,0,3,자주방문,할인,대리점,599000,SUV,대
11222,3,피보험자,고용,0,9.4461,0,기본,대학졸업,68141000,시골,기혼,80,0,2,자주방문,할인,자사영업,105000,일반세단,중
11223,3,계약자,무직,0,26.529,0,기본,고졸이하,0,도시근교,기혼,70,1,2,비방문,설계사독려,자사영업,439000,일반세단,중
11224,3,계약자,고용,1,5.9496,0,기본,고졸이하,29146000,도시근교,기혼,70,0,4이상,비방문,없음,대리점,403000,일반세단,중
11225,3,계약자,무직,1,32.9781,0,중급,대학졸업,0,도시근교,미혼,150,0,2,비방문,할인,대리점,1661000,SUV,중
11226,4,피보험자,고용,1,6.0273,0,기본,대학졸업,68647000,도시근교,미혼,70,0,3,자주방문,할인,대리점,403000,일반세단,소
11227,3,계약자,무직,1,10.0455,1,기본,고졸이하,0,도시근교,기혼,140,0,3,비방문,설계사독려,인터넷,705000,스포츠카,중
11228,2,계약자,무직,1,4.8396,0,기본,대학졸업,0,도시근교,미혼,60,0,4이상,비방문,할인,자사영업,379000,일반세단,중
11229,1,계약자,고용,0,3.2079,0,기본,대학졸업,86613000,시골,기혼,70,2,1,종종,설계사독려,인터넷,28000,일반세단,중
11230,4,계약자,고용,0,3.3966,0,중급,고졸이하,41239000,도심,기혼,80,2,1,비방문,설계사독려,인터넷,326000,컴팩트카,중
11231,2,계약자,고용,0,15.3402,0,고급,대학졸업,116258000,도시근교,기혼,200,5,3,비방문,설계사독려,자사영업,1061000,SUV,중
11232,1,계약자,고용,1,5.6832,0,기본,대학졸업,114675000,도시근교,미혼,70,0,4이상,비방문,할인,콜센터,547000,일반세단,중
11233,3,피보험자,무직,1,11.1333,0,고급,대학졸업,0,도시근교,미혼,160,0,3,자주방문,할인,콜센터,1735000,SUV,중
11234,3,계약자,고용,1,3.0747,0,기본,대학졸업,36779000,도심,기혼,70,0,1,비방문,설계사독려,자사영업,313000,컴팩트카,중
11235,4,계약자,고용,1,2.9415,1,기본,대학졸업,45516000,도심,미혼,70,0,1,비방문,설계사독려,대리점,371000,일반세단,중
11236,3,계약자,무직,0,4.4844,0,기본,대학졸업,0,도시근교,기혼,120,0,1,비방문,설계사독려,콜센터,652000,SUV,중
11237,4,계약자,고용,0,8.6358,0,중급,석사,69067000,도심,미혼,100,0,3,비방문,할인,대리점,346000,컴팩트카,대
11238,4,계약자,FALSE,1,18.2817,1,기본,대학졸업,27432000,도시근교,기혼,120,0,2,비방문,할인,대리점,628000,SUV,중
11239,4,계약자,고용,0,5.8719,0,기본,고졸이하,78226000,도시근교,기혼,70,3,4이상,비방문,할인,콜센터,397000,일반세단,중
11240,2,계약자,무직,1,3.4521,0,중급,대학졸업,0,시골,기혼,100,0,1,비방문,설계사독려,대리점,108000,컴팩트카,중
11241,5,계약자,고용,1,6.4158,1,기본,고졸이하,61366000,도시근교,미혼,80,0,4이상,비방문,설계사독려,콜센터,973000,일반세단,중
11242,1,계약자,고용,1,29.9034,0,기본,대학졸업,116404000,도심,미혼,130,1,2,비방문,할인,대리점,466000,SUV,소
11243,3,계약자,고용,1,2.5863,0,기본,대학졸업,25156000,도시근교,기혼,60,1,1,비방문,설계사독려,자사영업,362000,일반세단,소
11244,4,계약자,고용,1,5.0949,0,고급,석사,39067000,도시근교,미혼,130,0,1,비방문,설계사독려,대리점,705000,컴팩트카,소
11245,4,계약자,고용,0,4.9173,1,기본,고졸이하,70392000,도심,기혼,120,0,1,비방문,할인,대리점,375000,SUV,중
11246,1,계약자,고용,1,12.0768,0,중급,대학졸업,88046000,시골,기혼,150,0,3,비방문,포인트,대리점,51000,SUV,중
11247,3,계약자,무직,1,6.0051,0,중급,대학졸업,0,도시근교,미혼,80,0,3,비방문,설계사독려,대리점,711000,일반세단,소
11248,4,계약자,FALSE,1,9.3018,1,기본,고졸이하,23653000,도시근교,기혼,130,1,4이상,비방문,할인,인터넷,694000,스포츠카,중
11249,4,계약자,고용,0,5.3613,1,기본,대학졸업,46521000,도시근교,미혼,70,4,4이상,비방문,설계사독려,콜센터,391000,일반세단,중
11250,4,피보험자,고용,1,24.0981,0,중급,대학졸업,74950000,시골,기혼,100,2,2,자주방문,설계사독려,콜센터,40000,일반세단,중
11251,3,계약자,고용,0,2.6973,0,기본,고졸이하,34220000,도시근교,미혼,60,0,1,비방문,설계사독려,대리점,368000,일반세단,중
11252,2,계약자,고용,1,16.2615,0,중급,대학졸업,90025000,도심,기혼,140,0,2,비방문,포인트,자사영업,486000,SUV,중
11253,5,계약자,고용,1,5.6277,1,중급,박사,69349000,도시근교,기혼,140,0,1,비방문,설계사독려,자사영업,741000,SUV,중
11254,1,피보험자,고용,1,6.1272,0,기본,대학졸업,113772000,도시근교,미혼,70,0,3,자주방문,설계사독려,대리점,409000,일반세단,중
11255,4,계약자,고용,1,6.6711,0,중급,대학졸업,52326000,도심,기혼,80,0,4이상,비방문,할인,콜센터,419000,컴팩트카,중
11256,6,피보험자,고용,0,27.2394,0,중급,고졸이하,82073000,도시근교,미혼,240,3,2,자주방문,설계사독려,콜센터,1572000,고급차,중
11257,1,계약자,고용,1,2.6973,0,기본,대학졸업,89215000,시골,기혼,60,0,1,비방문,설계사독려,대리점,171000,컴팩트카,중
11258,4,계약자,고용,0,3.8295,0,중급,대학졸업,73766000,시골,기혼,90,0,1,비방문,설계사독려,콜센터,246000,일반세단,중
11259,3,계약자,무직,1,4.5621,0,기본,대학졸업,0,도시근교,미혼,60,0,4이상,비방문,할인,대리점,551000,컴팩트카,대
11260,3,계약자,무직,0,9.6681,1,기본,대학졸업,0,도시근교,미혼,130,0,4이상,비방문,할인,대리점,700000,SUV,중
11261,5,계약자,고용,1,9.0021,0,고급,대학졸업,63147000,도시근교,기혼,110,0,4이상,비방문,설계사독려,콜센터,726000,일반세단,중
11262,3,계약자,무직,0,4.0737,0,중급,대학졸업,0,도심,기혼,100,0,1,비방문,포인트,대리점,531000,일반세단,중
11263,4,계약자,고용,1,4.3179,0,기본,대학졸업,31971000,도시근교,기혼,110,0,1,비방문,포인트,콜센터,1153000,SUV,중
11264,2,계약자,무직,0,2.775,0,기본,대학졸업,0,도심,기혼,60,0,1,비방문,할인,콜센터,224000,일반세단,중
11265,3,계약자,무직,1,5.1393,0,기본,대학졸업,0,도시근교,미혼,80,0,4이상,비방문,설계사독려,자사영업,932000,일반세단,대
11266,1,계약자,고용,0,19.6248,0,기본,고졸이하,99341000,도시근교,미혼,60,1,2,종종,할인,자사영업,379000,컴팩트카,중
11267,3,계약자,고용,0,17.3826,0,중급,대학졸업,38201000,시골,기혼,140,0,2,비방문,설계사독려,대리점,391000,SUV,소
